   ,RA,EVADIDO,RESID_ARARAS,BOLSISTA,GRADE_CORRENTE,COD_MATERI,DSC_MAT,DSC_STATUS_MAT,NOTA_MEDIA,PONTUACAO_PS
211,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF023,Fundamentos da Administração,APROVADO,"5,3","40,00"
212,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF024,Modelagem de Negócios,APROVADO,"5,1","40,00"
213,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF025,Modelagem de Negócios II,APROVADO,"6,6","40,00"
214,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF026,Paradigmas de Programação,APROVADO,"7,6","40,00"
215,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF027,Banco de Dados I,APROVADO,"6,4","40,00"
216,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF028,Banco de Dados II,APROVADO,"6,7","40,00"
217,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF029,Sistemas Operacionais I,APROVADO,"7,2","40,00"
218,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF030,Sistemas Operacionais II,APROVADO,"7,3","40,00"
219,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF031,Engenharia de Software I,APROVADO,"6,7","40,00"
220,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF032,Engenharia de Software II,APROVADO,"7,3","40,00"
221,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF033,Engenharia de Software III,APROVADO,"8,2","40,00"
222,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF034,Engenharia de Software IV,APROVADO,"8,2","40,00"
223,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF005,Matemática Discreta,APROVADO,"6,9","40,00"
224,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF036,Metodologia da Pesquisa Científica,APROVADO,"7,3","40,00"
225,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF037,Fundamentos de Probabilidade e Estatística,APROVADO,"7,9","40,00"
226,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF039,Redes de Computadores II,APROVADO,"8,5","40,00"
227,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF040,Projeto de Sistemas I,APROVADO,"9,5","40,00"
228,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF041,Projeto de Sistemas II,APROVADO,"9,0","40,00"
229,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF042,Pesquisa Operacional,APROVADO,"7,4","40,00"
230,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF043,Gerência de Projetos,APROVADO,"6,7","40,00"
231,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF044,Tópicos Avançados em SI I,APROVADO,"7,6","40,00"
232,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF045,Tópicos Avançados em SI II,APROVADO,"6,9","40,00"
233,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF046,Empreendedorismo,APROVADO,"7,8","40,00"
234,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF047,Gestão Financeira de Negócios,APROVADO,"6,4","40,00"
235,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF048,Sistemas Empresariais Integrados,APROVADO,"6,6","40,00"
236,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF049,Segurança e Auditoria de Sistemas,APROVADO,"7,4","40,00"
237,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF001,Algoritmos,APROVADO,"8,0","40,00"
238,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF002,Fundamentos dos Sistemas de Informação,APROVADO,"8,1","40,00"
239,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF003,Iniciação à Pesquisa Científica,APROVADO,"6,4","40,00"
240,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF004,Lógica Computacional,APROVADO,"6,1","40,00"
241,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF022,Estrutura de Dados II,APROVADO,"6,3","40,00"
242,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF021,Estrutura de Dados I,APROVADO,"5,7","40,00"
243,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF018,Programação para Web IV,APROVADO,"7,2","40,00"
244,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF017,Programação para Web III,APROVADO,"6,9","40,00"
245,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF016,Programação para Web II,APROVADO,"6,2","40,00"
246,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF015,Programação para WEB I,APROVADO,"6,5","40,00"
247,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF014,Linguagem de Programação VI,APROVADO,"7,1","40,00"
248,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF013,Linguagem de Programação V,APROVADO,"6,3","40,00"
249,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF012,Linguagem de Programação IV,APROVADO,"7,9","40,00"
250,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF011,Linguagem de Programação III,APROVADO,"5,6","40,00"
251,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF010,Linguagem de Programação II,APROVADO,"5,0","40,00"
252,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF009,Linguagem de Programação I,APROVADO,"6,8","40,00"
253,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF008,Teoria da Computação,APROVADO,"6,7","40,00"
254,4d341c5076edc4bbfc5e0d1a48e5145c,N,S,N,2008,SIF035,Interface Humano Computador,APROVADO,"7,3","40,00"
255,edaecb8e7768838c21fa7baa88cb44d8,S,S,S,2012,SIF065,Modelagem de Negócios,APROVADO,"5,4","51,43"
256,edaecb8e7768838c21fa7baa88cb44d8,S,S,S,2012,SIF001,Algoritmos,APROVADO,"5,0","51,43"
257,edaecb8e7768838c21fa7baa88cb44d8,S,S,S,2012,SIF063,Fundamentos da Administração,APROVADO,"7,0","51,43"
258,edaecb8e7768838c21fa7baa88cb44d8,S,S,S,2012,SIF056,Introdução a Orientação a Objetos,APROVADO,"5,0","51,43"
259,edaecb8e7768838c21fa7baa88cb44d8,S,S,S,2012,SIF055,Tecnologias de Apoio Educacional,APROVADO,"9,0","51,43"
260,edaecb8e7768838c21fa7baa88cb44d8,S,S,S,2012,SIF054,Oficina de Criatividade,APROVADO,"5,7","51,43"
261,edaecb8e7768838c21fa7baa88cb44d8,S,S,S,2012,SIF026,Paradigmas de Programação,APROVADO,"7,3","51,43"
262,edaecb8e7768838c21fa7baa88cb44d8,S,S,S,2012,SIF021,Estrutura de Dados I,REPROVADO NOTA & FREQ.,"3,4","51,43"
263,edaecb8e7768838c21fa7baa88cb44d8,S,S,S,2012,SIF019,Arquitetura e Organização de Computadores,APROVADO,"5,1","51,43"
264,edaecb8e7768838c21fa7baa88cb44d8,S,S,S,2012,SIF016,Programação para Web II,REPROVADO POR NOTA,"4,5","51,43"
265,edaecb8e7768838c21fa7baa88cb44d8,S,S,S,2012,SIF015,Programação para WEB I,APROVADO,"6,5","51,43"
266,edaecb8e7768838c21fa7baa88cb44d8,S,S,S,2012,SIF015,Programação para WEB I,REPROVADO POR NOTA,"4,5","51,43"
267,edaecb8e7768838c21fa7baa88cb44d8,S,S,S,2012,SIF009,Linguagem de Programação I,REPROVADO POR NOTA,"3,0","51,43"
268,edaecb8e7768838c21fa7baa88cb44d8,S,S,S,2012,SIF009,Linguagem de Programação I,REPROVADO POR NOTA,"4,3","51,43"
269,edaecb8e7768838c21fa7baa88cb44d8,S,S,S,2012,SIF008,Teoria da Computação,APROVADO,"5,8","51,43"
270,edaecb8e7768838c21fa7baa88cb44d8,S,S,S,2012,SIF006,Língua Portuguesa,APROVADO,"5,8","51,43"
271,edaecb8e7768838c21fa7baa88cb44d8,S,S,S,2012,SIF005,Matemática Discreta,APROVADO,"5,5","51,43"
272,edaecb8e7768838c21fa7baa88cb44d8,S,S,S,2012,SIF004,Lógica Computacional,APROVADO,"5,5","51,43"
273,edaecb8e7768838c21fa7baa88cb44d8,S,S,S,2012,SIF003,Iniciação à Pesquisa Científica,APROVADO,"5,0","51,43"
274,edaecb8e7768838c21fa7baa88cb44d8,S,S,S,2012,SIF002,Fundamentos dos Sistemas de Informação,APROVADO,"5,5","51,43"
275,edaecb8e7768838c21fa7baa88cb44d8,S,S,S,2012,SIF064,Cálculo Aplicado,APROVADO,"5,0","51,43"
276,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF023,Fundamentos da Administração,APROVADO,"5,9",
277,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF024,Modelagem de Negócios,APROVADO,"5,8",
278,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF025,Modelagem de Negócios II,APROVADO,"6,6",
279,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF026,Paradigmas de Programação,APROVADO,"5,8",
280,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF028,Banco de Dados II,APROVADO,"5,4",
281,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF031,Engenharia de Software I,APROVADO,"7,1",
282,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF032,Engenharia de Software II,APROVADO,"5,5",
283,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF033,Engenharia de Software III,APROVADO,"5,3",
284,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF034,Engenharia de Software IV,APROVADO,"7,3",
285,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF035,Interface Humano Computador,APROVADO,"6,7",
286,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF036,Metodologia da Pesquisa Científica,APROVADO,"5,4",
287,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF037,Fundamentos de Probabilidade e Estatística,APROVADO,"6,9",
288,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF040,Projeto de Sistemas I,APROVADO,"7,2",
289,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF041,Projeto de Sistemas II,APROVADO,"7,2",
290,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF042,Pesquisa Operacional,APROVADO,"5,0",
291,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF043,Gerência de Projetos,APROVADO,"6,3",
292,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF044,Tópicos Avançados em SI I,APROVADO,"7,4",
293,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF045,Tópicos Avançados em SI II,APROVADO,"7,5",
294,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF046,Empreendedorismo,APROVADO,"7,0",
295,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF047,Gestão Financeira de Negócios,APROVADO,"5,1",
296,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF048,Sistemas Empresariais Integrados,APROVADO,"6,6",
297,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF022,Estrutura de Dados II,REPROVADO POR NOTA,"3,5",
298,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF022,Estrutura de Dados II,REPROVADO POR NOTA,"4,4",
299,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF022,Estrutura de Dados II,APROVADO,"5,0",
300,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF021,Estrutura de Dados I,REPROVADO POR NOTA,"4,4",
301,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF021,Estrutura de Dados I,APROVADO,"5,1",
302,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF018,Programação para Web IV,APROVADO,"6,2",
303,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF017,Programação para Web III,APROVADO,"6,5",
304,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF016,Programação para Web II,APROVADO,"6,4",
305,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF015,Programação para WEB I,APROVADO,"8,0",
306,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF014,Linguagem de Programação VI,APROVADO,"6,6",
307,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF049,Segurança e Auditoria de Sistemas,APROVADO,"5,7",
308,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF012,Linguagem de Programação IV,APROVADO,"5,8",
309,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF011,Linguagem de Programação III,APROVADO,"5,3",
310,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF010,Linguagem de Programação II,APROVADO,"5,8",
311,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF009,Linguagem de Programação I,APROVADO,"7,6",
312,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF008,Teoria da Computação,APROVADO,"7,0",
313,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF005,Matemática Discreta,APROVADO,"6,0",
314,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF004,Lógica Computacional,APROVADO,"6,5",
315,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF003,Iniciação à Pesquisa Científica,APROVADO,"6,1",
316,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF002,Fundamentos dos Sistemas de Informação,APROVADO,"6,4",
317,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF001,Algoritmos,APROVADO,"7,8",
318,49e3a25a94f35cb0ec73cb39bf871b37,N,S,N,2009,SIF013,Linguagem de Programação V,APROVADO,"5,4",
319,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF004,Lógica Computacional,APROVADO,"7,7",
320,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF003,Iniciação à Pesquisa Científica,APROVADO,"6,7",
321,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF006,Língua Portuguesa,APROVADO,"5,7",
322,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF008,Teoria da Computação,APROVADO,"5,6",
323,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF009,Linguagem de Programação I,REPROVADO POR NOTA,"3,9",
324,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF009,Linguagem de Programação I,APROVADO,"6,0",
325,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF010,Linguagem de Programação II,REPROVADO POR NOTA,"3,5",
326,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF010,Linguagem de Programação II,APROVADO,"7,0",
327,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF011,Linguagem de Programação III,APROVADO,"6,2",
328,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF012,Linguagem de Programação IV,APROVADO,"7,0",
329,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF012,Linguagem de Programação IV,REPROVADO POR NOTA,"3,9",
330,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF015,Programação para WEB I,APROVADO,"5,2",
331,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF016,Programação para Web II,APROVADO,"5,2",
332,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF017,Programação para Web III,APROVADO,"5,9",
333,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF019,Arquitetura e Organização de Computadores,APROVADO,"5,6",
334,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF021,Estrutura de Dados I,APROVADO,"5,1",
335,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF022,Estrutura de Dados II,REPROVADO POR NOTA,"4,1",
336,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF022,Estrutura de Dados II,APROVADO,"5,5",
337,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF024,Modelagem de Negócios,APROVADO,"6,1",
338,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF026,Paradigmas de Programação,APROVADO,"6,8",
339,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF027,Banco de Dados I,APROVADO,"5,2",
340,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF028,Banco de Dados II,APROVADO,"5,2",
341,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF029,Sistemas Operacionais I,APROVADO,"5,9",
342,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF030,Sistemas Operacionais II,APROVADO,"7,1",
343,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF031,Engenharia de Software I,APROVADO,"6,2",
344,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF032,Engenharia de Software II,APROVADO,"6,2",
345,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF034,Engenharia de Software IV,APROVADO,"7,6",
346,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF035,Interface Humano Computador,APROVADO,"8,3",
347,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF037,Fundamentos de Probabilidade e Estatística,APROVADO,"5,5",
348,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF037,Fundamentos de Probabilidade e Estatística,REPROVADO POR NOTA,"3,8",
349,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF038,Redes de Computadores I,APROVADO,"8,2",
350,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF039,Redes de Computadores II,APROVADO,"7,6",
351,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF040,Projeto de Sistemas I,APROVADO,"5,0",
352,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF041,Projeto de Sistemas II,APROVADO,"6,7",
353,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF042,Pesquisa Operacional,APROVADO,"7,5",
354,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF043,Gerência de Projetos,APROVADO,"7,0",
355,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF044,Tópicos Avançados em SI I,APROVADO,"5,6",
356,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF047,Gestão Financeira de Negócios,APROVADO,"7,8",
357,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF054,Oficina de Criatividade,APROVADO,"7,3",
358,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF055,Tecnologias de Apoio Educacional,APROVADO,"5,2",
359,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF056,Introdução a Orientação a Objetos,APROVADO,"5,7",
360,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF057,Computador e Sociedade,APROVADO,"5,9",
361,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF058,Elaboração de Projetos SI,APROVADO,"5,9",
362,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF060,Empreendedorismo,APROVADO,"7,5",
363,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF062,Sistemas de Gestão de Negócios e Apoio a Decisão,APROVADO,"6,7",
364,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF063,Fundamentos da Administração,APROVADO,"6,1",
365,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF064,Cálculo Aplicado,APROVADO,"5,5",
366,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF067,Engenharia de Software III,APROVADO,"6,9",
367,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF068,Tópicos em Linguagem de Programação,APROVADO,"5,9",
368,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF069,Segurança e Auditoria de Sistemas,APROVADO,"7,7",
369,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF070,Tópicos Especiais em Sistemas de Informação,APROVADO,"5,0",
370,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF001,Algoritmos,APROVADO,"6,7",
371,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF002,Fundamentos dos Sistemas de Informação,APROVADO,"6,4",
372,f92970610c5f275aefb1fefef891d0d2,N,N,S,2011,SIF005,Matemática Discreta,APROVADO,"7,1",
373,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF004,Lógica Computacional,REPROVADO POR NOTA,"4,4",
374,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF005,Matemática Discreta,APROVADO,"5,3",
375,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF005,Matemática Discreta,REPROVADO POR NOTA,"4,1",
376,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF008,Teoria da Computação,APROVADO,"6,4",
377,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF008,Teoria da Computação,REPROVADO POR NOTA,"1,5",
378,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF009,Linguagem de Programação I,APROVADO,"5,0",
379,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF009,Linguagem de Programação I,REPROVADO POR NOTA,"0,7",
380,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF010,Linguagem de Programação II,APROVADO,"5,2",
381,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF011,Linguagem de Programação III,REPROVADO POR NOTA,"3,9",
382,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF015,Programação para WEB I,APROVADO,"8,2",
383,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF015,Programação para WEB I,REPROVADO POR NOTA,"2,8",
384,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF016,Programação para Web II,APROVADO,"5,5",
385,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF016,Programação para Web II,REPROVADO POR NOTA,"3,8",
386,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF016,Programação para Web II,REPROVADO POR NOTA,"0,0",
387,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF017,Programação para Web III,REPROVADO POR NOTA,"4,7",
388,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF017,Programação para Web III,REPROVADO POR NOTA,"3,7",
389,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF018,Programação para Web IV,APROVADO,"5,1",
390,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF021,Estrutura de Dados I,APROVADO,"5,0",
391,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF021,Estrutura de Dados I,REPROVADO POR NOTA,"3,3",
392,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF021,Estrutura de Dados I,REPROVADO POR NOTA,"1,3",
393,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF022,Estrutura de Dados II,REPROVADO POR NOTA,"4,0",
394,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF022,Estrutura de Dados II,REPROVADO POR NOTA,"3,3",
395,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF022,Estrutura de Dados II,REPROVADO POR NOTA,"3,7",
396,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF024,Modelagem de Negócios,APROVADO,"5,1",
397,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF024,Modelagem de Negócios,REPROVADO POR NOTA,"4,1",
398,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF024,Modelagem de Negócios,REPROVADO POR NOTA,"2,5",
399,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF025,Modelagem de Negócios II,REPROVADO POR NOTA,"4,0",
400,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF026,Paradigmas de Programação,APROVADO,"5,1",
401,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF028,Banco de Dados II,APROVADO,"5,2",
402,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF031,Engenharia de Software I,REPROVADO POR NOTA,"4,4",
403,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF031,Engenharia de Software I,APROVADO,"5,0",
404,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF031,Engenharia de Software I,REPROVADO POR NOTA,"4,0",
405,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF032,Engenharia de Software II,REPROVADO POR NOTA,"3,7",
406,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF032,Engenharia de Software II,REPROVADO POR NOTA,"4,5",
407,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF032,Engenharia de Software II,REPROVADO POR NOTA,"3,0",
408,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF035,Interface Humano Computador,APROVADO,"7,3",
409,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF037,Fundamentos de Probabilidade e Estatística,APROVADO,"6,1",
410,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF042,Pesquisa Operacional,APROVADO,"5,1",
411,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF042,Pesquisa Operacional,REPROVADO POR NOTA,"4,5",
412,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF047,Gestão Financeira de Negócios,APROVADO,"5,5",
413,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF056,Introdução a Orientação a Objetos,REPROVADO POR NOTA,"4,9",
414,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF056,Introdução a Orientação a Objetos,APROVADO,"5,3",
415,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF057,Computador e Sociedade,REPROVADO POR NOTA,"4,7",
416,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF057,Computador e Sociedade,APROVADO,"8,0",
417,34658db372f006d7af8e9487980c7416,S,S,S,2010,SIF063,Fundamentos da Administração,APROVADO,"5,3",
418,34658db372f006d7af8e9487980c7416,N,S,N,2017,SIF001,Algoritmos,APROVADO,"5,0",
419,34658db372f006d7af8e9487980c7416,N,S,N,2017,SIF002,Fundamentos dos Sistemas de Informação,APROVADO,"6,3",
420,34658db372f006d7af8e9487980c7416,N,S,N,2017,SIF003,Iniciação à Pesquisa Científica,APROVADO,"5,3",
421,34658db372f006d7af8e9487980c7416,N,S,N,2017,SIF004,Lógica Computacional,APROVADO,"5,0",
422,34658db372f006d7af8e9487980c7416,N,S,N,2017,SIF005,Matemática Discreta,APROVADO,"5,3",
423,34658db372f006d7af8e9487980c7416,N,S,N,2017,SIF008,Teoria da Computação,APROVADO,"6,4",
424,34658db372f006d7af8e9487980c7416,N,S,N,2017,SIF009,Linguagem de Programação I,APROVADO,"5,0",
425,34658db372f006d7af8e9487980c7416,N,S,N,2017,SIF010,Linguagem de Programação II,APROVADO,"5,2",
426,34658db372f006d7af8e9487980c7416,N,S,N,2017,SIF015,Programação para WEB I,APROVADO,"8,2",
427,34658db372f006d7af8e9487980c7416,N,S,N,2017,SIF016,Programação para Web II,APROVADO,"5,5",
428,34658db372f006d7af8e9487980c7416,N,S,N,2017,SIF018,Programação para Web IV,APROVADO,"5,1",
